timesteps,target_index,elapsed_time,target_x,target_y,target_z,distance,reward,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,valid_side_hit,top_down_contact,unsafe_robot_failure,safe_target_contact,whip_target_contact
520000,0,0.72,1.1,-0.45,0.8,1.8302194408409587,-0.16329206115308553,0.4964673608212114,-1.7336472696443397,1.4635913119739465,1.6312022409681546,0.8383585891482078,-1.52808128304702,0,0,0,0,0
520000,0,0.73,1.1,-0.45,0.8,1.8296219063750592,-0.15124971155448225,0.5093384507011991,-1.7329460808582908,1.4607819606912051,1.6715808035326394,0.877958236460229,-1.5429445730908347,0,0,0,0,0
520000,0,0.74,1.1,-0.45,0.8,1.82893576711505,-0.14690787208386172,0.5224794175081181,-1.7321373196343832,1.4576090159465604,1.7118460994239533,0.9172384525822893,-1.5578899010503473,0,0,0,0,0
520000,0,0.75,1.1,-0.45,0.8,1.8281028056871484,-0.13053800831868906,0.5358523210822479,-1.7311530522207794,1.4539093406979624,1.7519300511148461,0.9561412907956661,-1.5729087255714598,0,0,0,0,0
520000,0,0.76,1.1,-0.45,0.8,1.827121317537028,-0.12044263251475348,0.5492381970705745,-1.7300794168310267,1.4498165532614022,1.7917566595455203,0.9945622342850508,-1.5880971979692844,0,0,0,0,0
520000,0,0.77,1.1,-0.45,0.8,1.8260386568481357,-0.11144696637455562,0.5625009498440883,-1.728956643516527,1.4453835303234577,1.831249310462438,1.0324281537598967,-1.6035683116945116,0,0,0,0,0
520000,0,0.78,1.1,-0.45,0.8,1.8248736353755732,-0.10437037213846659,0.575507337803917,-1.7278293253399437,1.4407231025408835,1.870306399677603,1.069661706273958,-1.6192334861094075,0,0,0,0,0
520000,0,0.79,1.1,-0.45,0.8,1.8236018191849597,-0.09425350673293234,0.5882130846564134,-1.7266457534194937,1.4358249365340656,1.908848062836351,1.1062313145719411,-1.6350279777682288,0,0,0,0,0
520000,0,0.8,1.1,-0.45,0.8,1.8221879230273963,-0.0784056514312438,0.6005742406122418,-1.7253370891887776,1.4307265231952104,1.9467013276013299,1.1420774558254496,-1.6509032082827257,0,0,0,0,0
520000,0,0.81,1.1,-0.45,0.8,1.820669825917725,-0.068484020885028,0.6125419130956806,-1.7238410626894722,1.4254457714808533,1.9838713827673076,1.1771513201617487,-1.6669521937166745,0,0,0,0,0
520000,0,0.8200000000000001,1.1,-0.45,0.8,1.818997515486294,-0.05662711993789771,0.6240657523163171,-1.722106952277302,1.4200291232095736,2.020273747541823,1.2113650350118514,-1.683058788671077,0,0,0,0,0
520000,0,0.8300000000000001,1.1,-0.45,0.8,1.817184399629768,-0.04296036373217149,0.6351747246409861,-1.720117866870252,1.4144466564984677,2.0559144471665434,1.2447010179618654,-1.6991289215658736,0,0,0,0,0
520000,0,0.84,1.1,-0.45,0.8,1.8153124426575702,-0.032824977878586736,0.6460003711535497,-1.7176971190479322,1.4083893056296588,2.0909237147112583,1.2772434906165304,-1.7149406223563886,0,0,0,0,0
520000,0,0.85,1.1,-0.45,0.8,1.813354649388422,-0.027991036339336278,0.6565546066046579,-1.7147168408184978,1.4017474454785277,2.125353254559603,1.3089985719871478,-1.7305345956258302,0,0,0,0,0
520000,0,0.86,1.1,-0.45,0.8,1.8113549921959677,-0.0393562966570602,0.66680035188583,-1.711125936738162,1.3945052326024348,2.159217255796809,1.339940564119329,-1.7459101632169796,0,0,0,0,0
520000,0,0.87,1.1,-0.45,0.8,1.809373211427183,-0.05625403372345922,0.676731887819273,-1.7068628092245601,1.3865465352412736,2.1925751577886214,1.3700505510782608,-1.761067521498603,0,0,0,0,0
520000,0,0.88,1.1,-0.45,0.8,1.8073992795533094,-0.068878172048851,0.6863182679397252,-1.701923513838958,1.3778792025196804,2.225340740683964,1.399244254114043,-1.7760695393830672,0,0,0,0,0
520000,0,0.89,1.1,-0.45,0.8,1.805480885810579,-0.08806359740972121,0.6955550262344371,-1.696381553959019,1.3686520965642992,2.257373124314393,1.42748015454066,-1.7908976272922217,0,0,0,0,0
520000,0,0.9,1.1,-0.45,0.8,1.8036984431526562,-0.11015540531486918,0.7045272411123624,-1.690298859526391,1.3589004122038015,2.288616989146169,1.4547805002491845,-1.8055753240965886,0,0,0,0,0
520000,0,0.91,1.1,-0.45,0.8,1.8020641325521032,-0.13433707497209993,0.7133090505782722,-1.6838252766370532,1.3487496870913742,2.3190529904858823,1.4811685989133612,-1.8201363601053175,0,0,0,0,0
520000,0,0.92,1.1,-0.45,0.8,1.8004456175117847,-0.14601061057233827,0.7220210103515112,-1.6770284014682941,1.3381957867189165,2.348692946837789,1.506717315442593,-1.834565524782157,0,0,0,0,0
520000,0,0.93,1.1,-0.45,0.8,1.7988815214314293,-0.1584571712784694,0.7307951008221268,-1.6698711622338172,1.3271388046119845,2.377574221360781,1.531524321675137,-1.8490562892946827,0,0,0,0,0
520000,0,0.9400000000000001,1.1,-0.45,0.8,1.7973124305663764,-0.15941511923098847,0.7396608459149386,-1.6623993734084783,1.3156418631367472,2.4057178934622274,1.5556349717151416,-1.8634467736678355,0,0,0,0,0
520000,0,0.9500000000000001,1.1,-0.45,0.8,1.795699796864267,-0.157152865328816,0.7486143057481477,-1.6547191995810047,1.3038511159609554,2.433110932702107,1.5790734519091982,-1.8770750024131695,0,0,0,0,0
520000,0,0.96,1.1,-0.45,0.8,1.7941101815618474,-0.15925972903265806,0.7576827631349973,-1.6467983680641696,1.2917663271902693,2.4597860801412263,1.6019002641067126,-1.8904392063671724,0,0,0,0,0
520000,0,0.97,1.1,-0.45,0.8,1.7924657987787238,-0.15006369463970304,0.7668527537456846,-1.6386788936040033,1.2795078248523086,2.485752395219922,1.6241152762788675,-1.9032466487969988,0,0,0,0,0
520000,0,0.98,1.1,-0.45,0.8,1.790802040936825,-0.14735645307159623,0.7760994904721498,-1.6304194382577002,1.2671491242966324,2.511024041664558,1.6457262096201033,-1.9154071420789003,0,0,0,0,0
520000,0,0.99,1.1,-0.45,0.8,1.7889939740263656,-0.12453000421543471,0.7854077809096239,-1.6220463667888685,1.2547096507825828,2.5356384087347767,1.6667398879537294,-1.9270714397309523,0,0,0,0,0
