elapsed_time,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,reward,distance,whip_target_contact,valid_side_hit,arm_tip_ground_hit,robot_ground_contact,arm_self_contact
0.000000,0.04165337741374969,-1.971658917189242,1.4319934178324463,-0.8477953485199003,-1.6220304193582873,-0.005039906948804854,-2.8600924486850468,1.8079180873824736,0,0,0,0,0
0.018000,0.09018868178129197,-2.0236624814277904,1.384865131023717,-0.7962607202478438,-1.6732108453896384,0.015367162674665445,-0.14693238320348118,1.8078206604368483,0,0,0,0,0
0.036000,0.13926643431186675,-2.0632168653315324,1.3382282231183769,-0.7517389527507811,-1.721142815896545,0.036830802708864206,-0.15670955591287872,1.807793643318458,0,0,0,0,0
0.054000,0.18860572278499602,-2.111912152290942,1.2916885752411604,-0.7034729886599569,-1.7701882683720926,0.07094682052731513,-0.1530251032726347,1.807741838240391,0,0,0,0,0
0.072000,0.21170448035001754,-2.1621482757931965,1.2406727724703073,-0.6748805994339971,-1.8225171863522867,0.11812278762459753,-0.14791940481187704,1.8075860767343246,0,0,0,0,0
0.090000,0.2529504865407944,-2.2090567300921697,1.2026344258518933,-0.6309217891641645,-1.8745920660581925,0.12556837275624275,-0.1442523276188592,1.8073412439770213,0,0,0,0,0
0.108000,0.27541438311338423,-2.258110437512996,1.1541276320250748,-0.6035818735309629,-1.9219100757923462,0.12475098296999931,-0.1434248962381143,1.8069994058388945,0,0,0,0,0
0.126000,0.23995683029294013,-2.294613404989841,1.1151634078653574,-0.6175977504797964,-1.9730106998470165,0.13517073288559914,-0.12206481110593571,1.8064288008595375,0,0,0,0,0
0.144000,0.257719482332468,-2.3449299062496447,1.0691683892341375,-0.601252358014205,-2.022664355286632,0.10545506089925766,-0.10002057358418572,1.8056258303981576,0,0,0,0,0
0.162000,0.24735578343272205,-2.396419698715808,1.0317560165556192,-0.6261176488348036,-2.0729194107141833,0.07256741523742676,-0.060170289574460106,1.8043668669674537,0,0,0,0,0
0.180000,0.2251385588943958,-2.4200937646335383,0.9827412963839293,-0.6421780610629111,-2.1233129758622984,0.09830736100673676,-0.007518248736381128,1.8024862974371596,0,0,0,0,0
0.198000,0.20142541810870168,-2.472038680583837,0.9453330887289763,-0.6757467835196047,-2.1677187391605717,0.12240935415029526,0.05942830448512881,1.7998860321265073,0,0,0,0,0
0.216000,0.1612113270163536,-2.5242777923947592,0.8971937432320833,-0.7197397463568239,-2.217048552283321,0.08925316616892814,0.14088950481131463,1.7964296381723024,0,0,0,0,0
0.234000,0.11455237671732903,-2.576493093789222,0.8548267386289359,-0.7686665723272352,-2.262383394339357,0.052305411100387576,0.2419670001212766,1.7918418853443714,0,0,0,0,0
0.252000,0.06637937933206559,-2.628341572702529,0.8087482943566562,-0.8156871380456476,-2.300280546345983,0.09189028322696687,0.38692656440109713,1.7856228523256847,0,0,0,0,0
0.270000,0.015235906541347509,-2.679932721377017,0.7580144458444835,-0.8636753754862337,-2.3523852884259564,0.0966921329498291,0.5829645119129703,1.7771869124915427,0,0,0,0,0
0.288000,-0.036353486627340316,-2.7314133169955035,0.7123617351980926,-0.8816719635375528,-2.397107571610485,0.12167635381221771,0.8446325913774924,1.7657946114143603,0,0,0,0,0
0.306000,-0.08775790080428122,-2.7828209417766354,0.6609162559540989,-0.9294178285249262,-2.4457839329030855,0.14787577897310256,1.2573005139307958,1.7498395458384215,0,0,0,0,0
0.324000,-0.1399530404806137,-2.8347725230163356,0.6163173901470425,-0.9789673239537268,-2.4954932701077803,0.17718760639429093,2.1748073013599063,1.7236625284057365,0,0,0,0,0
1.324000,-0.1399530404806137,-2.8347725230163356,0.6163173901470425,-0.9789673239537268,-2.4954932701077803,0.17718760639429093,2.1748073013599063,1.7236625284057365,0,0,0,0,0
