elapsed_time,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,reward,distance,whip_target_contact,valid_side_hit,arm_tip_ground_hit,robot_ground_contact,arm_self_contact
0.000000,0.04165337741374969,-1.971658917189242,1.4319934178324463,-0.8477953485199003,-1.6220304193582873,-0.005039906948804854,-2.8600924486850468,1.8079180873824736,0,0,0,0,0
0.018000,0.09018868178129197,-2.0236624814277904,1.384865131023717,-0.7962607202478438,-1.6732108453896384,0.015367162674665445,-0.14693238320348118,1.8078206604368483,0,0,0,0,0
0.036000,0.13926643431186675,-2.0632168653315324,1.3382282231183769,-0.7517389527507811,-1.721142815896545,0.036830802708864206,-0.15670955591287872,1.807793643318458,0,0,0,0,0
0.054000,0.18860572278499602,-2.111912152290942,1.2916885752411604,-0.7034729886599569,-1.7701882683720926,0.07094682052731513,-0.1530251032726347,1.807741838240391,0,0,0,0,0
0.072000,0.21170448035001754,-2.1621482757931965,1.2406727724703073,-0.6748805994339971,-1.8225171863522867,0.11812278762459753,-0.14791940481187704,1.8075860767343246,0,0,0,0,0
0.090000,0.2529504865407944,-2.2090567300921697,1.2026344258518933,-0.6309217891641645,-1.8745920660581925,0.12556837275624275,-0.1442523276188592,1.8073412439770213,0,0,0,0,0
0.108000,0.27541438311338423,-2.258110437512996,1.1541276320250748,-0.6035818735309629,-1.9219100757923462,0.12475098296999931,-0.1434248962381143,1.8069994058388945,0,0,0,0,0
0.126000,0.23995683029294013,-2.294613404989841,1.1151634078653574,-0.6175977504797964,-1.9730106998470165,0.13517073288559914,-0.12206481110593571,1.8064288008595375,0,0,0,0,0
0.144000,0.257719482332468,-2.3449299062496447,1.0691683892341375,-0.601252358014205,-2.022664355286632,0.10545506089925766,-0.10002057358418572,1.8056258303981576,0,0,0,0,0
0.162000,0.24735578343272205,-2.396419698715808,1.0317560165556192,-0.6261176488348036,-2.0729194107141833,0.07256741523742676,-0.060170289574460106,1.8043668669674537,0,0,0,0,0
0.180000,0.2251385588943958,-2.4200937646335383,0.9827412963839293,-0.6421780610629111,-2.1233129758622984,0.09830736100673676,-0.007518248736381128,1.8024862974371596,0,0,0,0,0
0.198000,0.20142541810870168,-2.472038680583837,0.9453330887289763,-0.6757467835196047,-2.1677187391605717,0.12240935415029526,0.05942830448512881,1.7998860321265073,0,0,0,0,0
0.216000,0.1612113270163536,-2.5242777923947592,0.8971937432320833,-0.7197397463568239,-2.217048552283321,0.08925316616892814,0.14088950481131463,1.7964296381723024,0,0,0,0,0
0.234000,0.11455237671732903,-2.576493093789222,0.8548267386289359,-0.7686665723272352,-2.262383394339357,0.052305411100387576,0.2419670001212766,1.7918418853443714,0,0,0,0,0
0.252000,0.06637937933206559,-2.628341572702529,0.8087482943566562,-0.8156871380456476,-2.300280546345983,0.09189028322696687,0.38692656440109713,1.7856228523256847,0,0,0,0,0
0.270000,0.015235906541347509,-2.679932721377017,0.7580144458444835,-0.8636753754862337,-2.3523852884259564,0.0966921329498291,0.5829645119129703,1.7771869124915427,0,0,0,0,0
0.288000,-0.036353486627340316,-2.7314133169955035,0.7123617351980926,-0.8816719635375528,-2.397107571610485,0.12167635381221771,0.8446325913774924,1.7657946114143603,0,0,0,0,0
0.306000,-0.08775790080428122,-2.7828209417766354,0.6609162559540989,-0.9294178285249262,-2.4457839329030855,0.14787577897310256,1.2573005139307958,1.7498395458384215,0,0,0,0,0
0.324000,-0.1399530404806137,-2.8347725230163356,0.6163173901470425,-0.9789673239537268,-2.4954932701077803,0.17718760639429093,2.1748073013599063,1.7236625284057365,0,0,0,0,0
0.342000,-0.19177315592765806,-2.8813487329787035,0.5702017203899147,-1.0297937730499296,-2.542107663103615,0.18604264676570892,4.1415517445601555,1.6755749608157222,0,0,0,0,0
0.360000,-0.24360950589179992,-2.9197933837479373,0.5530967665644408,-1.0802773039587525,-2.588312679031168,0.20481392920017244,4.622987366823931,1.6189141071161977,0,0,0,0,0
0.378000,-0.29592951491475106,-2.9660244756644984,0.5152548144193412,-1.1124557878621606,-2.6392422867801533,0.2218316960334778,8.834770170583077,1.5759322059297372,0,0,0,0,0
0.396000,-0.3482918156683445,-3.015184815198781,0.4963998247118712,-1.144612758214095,-2.691186980554138,0.2453714516758919,6.40766803243109,1.5444954158300193,0,0,0,0,0
0.414000,-0.4007410123944283,-3.055170296252372,0.4849929266603709,-1.1643303302475003,-2.743572684922491,0.2761667409539223,4.632859738929492,1.5214926146768772,0,0,0,0,0
0.432000,-0.45319531917572026,-3.100300141543748,0.5243870651157618,-1.206671969199994,-2.7957199158754693,0.3182493567466736,3.269633418172443,1.5050128894332957,0,0,0,0,0
0.450000,-0.5056426727771759,-3.1419450074142237,0.5481134551199198,-1.2252588640697986,-2.847468543746744,0.36695879101753237,2.1697695444251206,1.4937474024277213,0,0,0,0,0
0.468000,-0.5580594380199909,-3.1917976545995494,0.5609746598633052,-1.261066113019803,-2.8998467128959047,0.4172574931383133,1.290851939436526,1.4866686280252641,0,0,0,0,0
0.486000,-0.6104547867178917,-3.2398082849091314,0.5698325102957011,-1.2973887359150438,-2.9522102184083807,0.46585572659969327,0.5963226250570146,1.4828846621963434,0,0,0,0,0
0.504000,-0.6628533272445202,-3.2849584577685618,0.5636927335890056,-1.3284775983341721,-3.004114848473345,0.5166358816623687,0.06569711770483799,1.4816131376378145,0,0,0,0,0
0.522000,-0.7152149739861489,-3.3333421940809513,0.5703836827905895,-1.3714939429410484,-3.056305234828268,0.5666516625881195,-0.24721357190413587,1.4821177484676378,0,0,0,0,0
0.540000,-0.7676346306502819,-3.374173938453796,0.5335291009577038,-1.4145000611790206,-3.1076002005722865,0.618189144730568,-0.3438764226918453,1.4836957795556094,0,0,0,0,0
0.558000,-0.8200453282892705,-3.4069606660014413,0.5109063514502765,-1.464488117004254,-3.1597997274484975,0.67019422352314,-0.3774075308757897,1.4856039496779907,0,0,0,0,0
0.576000,-0.8724305820465088,-3.443176913381221,0.5013915538223507,-1.5145510306008843,-3.210254951217447,0.722226026058197,-0.33772073002754577,1.4870342082639096,0,0,0,0,0
0.594000,-0.924897922128439,-3.4733030576711914,0.4840572639735462,-1.5581643723495988,-3.262256296822105,0.7740291434526443,-0.2116784286901925,1.487038213082407,0,0,0,0,0
0.612000,-0.977373482733965,-3.4860135705477022,0.4943166276248218,-1.6085711992331533,-3.3135700818386415,0.8258048424124718,0.036211409630615976,1.4842496692123022,0,0,0,0,0
0.630000,-1.029858014881611,-3.49702902522743,0.46844572925884737,-1.6593725424059418,-3.3657280492272714,0.8779009321331978,1.2689374897257746,1.4756792078039052,0,0,0,0,0
0.648000,-1.0823518659174443,-3.48722412791908,0.42308123135883824,-1.7020139848240403,-3.418018430569444,0.9297901976108551,4.581282803059284,1.4528427873383538,0,0,0,0,0
0.666000,-1.134844305664301,-3.4689263188546917,0.37792656803448216,-1.7453128688581971,-3.4703495233741144,0.9821694964170457,9.303655110229455,1.4075210936974472,0,0,0,0,0
0.684000,-1.1873346738517285,-3.4280755674546977,0.33665575006921306,-1.7484349936791448,-3.522794911810432,1.032901273369789,10.707783396827358,1.3539691074571474,0,0,0,0,0
0.702000,-1.239723532497883,-3.385703014702203,0.309796573910308,-1.7323795819827108,-3.575285733738218,1.0847279539704322,10.98462295134062,1.298144587848032,0,0,0,0,0
0.720000,-1.2921426102519038,-3.3379545336669705,0.33763753155190956,-1.7051534769483594,-3.6277726973083357,1.1363694521784782,55.2217733162384,1.2417918553167455,0,0,0,0,0
0.738000,-1.344511034935713,-3.2882062154716274,0.36488770047147284,-1.667535735125163,-3.68026502127317,1.185892552435398,54.6308688241074,1.1858549485122518,0,0,0,0,0
0.756000,-1.396818260997534,-3.2376057165569088,0.3993483231397391,-1.627072127515891,-3.732762123593364,1.2296495327353476,53.359886914282356,1.131017886184595,0,0,0,0,0
0.774000,-1.4490900139510632,-3.186622498602273,0.4228322593303443,-1.586597811634162,-3.785258881696735,1.276350011229515,51.68000114935389,1.0776369460063449,0,0,0,0,0
0.792000,-1.501315075457096,-3.1383870196050427,0.4505624354811431,-1.5680666924067526,-3.8377252079036577,1.3200164249539375,50.372386862414565,1.0251627195756532,0,0,0,0,0
0.810000,-1.553623393625021,-3.087543128103616,0.4198875626357318,-1.569391830170968,-3.8901865961637836,1.366580236852169,51.78219422801055,0.9704101695926927,0,0,0,0,0
0.828000,-1.6058195753395557,-3.035914140612485,0.4159811397822619,-1.5405695604332474,-3.9426597503807885,1.4137516728043555,62.871059542609956,0.9026048102633806,0,0,0,0,0
0.846000,-1.658048003911972,-2.9837046783870482,0.4145899123879195,-1.4911248164423494,-3.995155591615711,1.453437531888485,92.34063812661114,0.8024577581012055,0,0,0,0,0
0.864000,-1.7099955515563487,-2.9312609547084594,0.4268580315442801,-1.442563483024457,-4.0476553600516665,1.4681493338942526,140.9113824810777,0.676885748223445,0,0,0,0,0
0.882000,-1.7620943543314933,-2.8789341270631574,0.38434269452412134,-1.3916456850417642,-4.100155294337545,1.5083565938472747,165.99740141761185,0.5439754970123871,0,0,0,0,0
0.900000,-1.813272295743227,-2.8289640205806514,0.37921192998011116,-1.3425927098639994,-4.152649733671223,1.5545624014735222,145.2707428530189,0.41237558979166006,0,0,0,0,0
0.918000,-1.859723792821169,-2.786989870638253,0.3450281671615363,-1.3123438929565936,-4.205137742408787,1.604760686159134,134.25409840829556,0.2859364115471415,0,0,0,0,0
0.936000,-1.890014610439539,-2.767889172703626,0.29301188567597874,-1.2713728784569294,-4.255458255359207,1.6511610764265061,171.02175510270678,0.17047808591630093,0,0,0,0,0
0.954000,-1.8858320756256581,-2.754104202658536,0.24581607917268283,-1.249451492632249,-4.307316118874822,1.6983718156814576,129.84909806409757,0.09752678156919693,0,0,0,0,0
0.972000,-1.888034027516842,-2.7443271618789455,0.19510623196084506,-1.2155965914376767,-4.359473469802413,1.7452882182598115,-31.560234648332294,0.15969923985929615,0,0,0,0,0
0.990000,-1.866306266784668,-2.7397940203255438,0.16318992862422474,-1.2000628935345206,-4.411802772679601,1.7771516311168671,-36.203960669865566,0.29805339055637986,0,0,0,0,0
1.008000,-1.8524197715520858,-2.7531659114068767,0.13424139702637203,-1.19273366620622,-4.464014272042785,1.8228513836860658,-2.7674420026388575,0.4588384909153464,0,0,0,0,0
1.026000,-1.8291201603412628,-2.775413902670743,0.10724107006509312,-1.1749894266375096,-4.516006721207176,1.8695969608426095,-2.8506502749017617,0.6287103195949286,0,0,0,0,0
1.776000,-1.8291201603412628,-2.775413902670743,0.10724107006509312,-1.1749894266375096,-4.516006721207176,1.8695969608426095,-2.8506502749017617,0.6287103195949286,0,0,0,0,0
