timesteps,target_index,elapsed_time,target_x,target_y,target_z,distance,reward,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,valid_side_hit,top_down_contact,unsafe_robot_failure,safe_target_contact,whip_target_contact
300000,12,0.23,0.95,-0.35,0.85,1.6761763330305184,-0.15726045003129413,-0.1782035446271294,-1.9851971032196865,1.3415546917868697,-1.0952972887863748,-1.322800790504214,0.06289546264789003,0,0,0,0,0
300000,12,0.24,0.95,-0.35,0.85,1.675237489591131,-0.1596210616040658,-0.18833558205588047,-1.9926829479672925,1.338671378941385,-1.1106306756799944,-1.3092092041882142,0.06853703123705288,0,0,0,0,0
300000,12,0.25,0.95,-0.35,0.85,1.6742586545346172,-0.16933762419562357,-0.1979595733875912,-2.000754894231344,1.3361232322474887,-1.1249175647741454,-1.2959262533223372,0.07452654624844662,0,0,0,0,0
300000,12,0.26,0.95,-0.35,0.85,1.6732711397574944,-0.16021685754415999,-0.2068804494762148,-2.0094213759518498,1.3337406873644007,-1.1378695826474374,-1.2830587193470124,0.08090380030394635,0,0,0,0,0
300000,12,0.27,0.95,-0.35,0.85,1.6722601434229456,-0.15514909385688214,-0.21493007177825615,-2.0186686618439653,1.3313255063314382,-1.1493438298429528,-1.2706824645488815,0.08776116887958045,0,0,0,0,0
300000,12,0.28,0.95,-0.35,0.85,1.6711286987106169,-0.14828172580179982,-0.22197337939590261,-2.0284849865931753,1.328632810263322,-1.1591952329816115,-1.2589272118204178,0.09511740139253501,0,0,0,0,0
300000,12,0.29,0.95,-0.35,0.85,1.6699718044358247,-0.1467813255471983,-0.22794233857763585,-2.038867539992781,1.325479127247296,-1.1673449172237091,-1.2479074606498797,0.10299484566201168,0,0,0,0,0
300000,12,0.3,0.95,-0.35,0.85,1.668760726893975,-0.14304927629369693,-0.2328069898556294,-2.049780724595314,1.3217204321070146,-1.173773560683617,-1.237795372421136,0.11141076443792972,0,0,0,0,0
300000,12,0.31,0.95,-0.35,0.85,1.667414557612793,-0.13675739649232696,-0.23650077784149137,-2.0611381836989615,1.317223852265128,-1.1784902895556866,-1.228791828232711,0.12039465790278692,0,0,0,0,0
300000,12,0.32,0.95,-0.35,0.85,1.6660121633897471,-0.13406511094572376,-0.23892256556749988,-2.072811767965407,1.311913984874179,-1.1814600717385637,-1.2210690966847704,0.12994854847300139,0,0,0,0,0
